text,label,bias_terms,target_group,severity,safer_text,label id
người có vấn đề sức khỏe tâm thần thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có vấn đề sức khỏe tâm thần,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người có rối loạn lo âu thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có rối loạn lo âu,medium,Sự đa dạng không đồng nghĩa với hạn chế.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người điều trị tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người điều trị tâm lý,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người từng khủng hoảng tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người từng khủng hoảng tâm lý,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người có vấn đề sức khỏe tâm thần thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có vấn đề sức khỏe tâm thần,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người từng khủng hoảng tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người từng khủng hoảng tâm lý,medium,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người từng khủng hoảng tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người từng khủng hoảng tâm lý,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người có vấn đề sức khỏe tâm thần thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có vấn đề sức khỏe tâm thần,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có rối loạn lo âu thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có rối loạn lo âu,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có rối loạn lo âu thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có rối loạn lo âu,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người bị trầm cảm thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người bị trầm cảm,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người điều trị tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người điều trị tâm lý,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người điều trị tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người điều trị tâm lý,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người có rối loạn lo âu thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có rối loạn lo âu,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người điều trị tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người điều trị tâm lý,medium,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người bị trầm cảm thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người bị trầm cảm,medium,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người điều trị tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người điều trị tâm lý,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người bị trầm cảm thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người bị trầm cảm,medium,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người từng khủng hoảng tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người từng khủng hoảng tâm lý,medium,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có vấn đề sức khỏe tâm thần,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người điều trị tâm lý thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người điều trị tâm lý,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người từng khủng hoảng tâm lý thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người từng khủng hoảng tâm lý,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có vấn đề sức khỏe tâm thần,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có vấn đề sức khỏe tâm thần,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có rối loạn lo âu thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có rối loạn lo âu,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người điều trị tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người điều trị tâm lý,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người bị trầm cảm thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người bị trầm cảm,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người có vấn đề sức khỏe tâm thần thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có vấn đề sức khỏe tâm thần,medium,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người có vấn đề sức khỏe tâm thần thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có vấn đề sức khỏe tâm thần,medium,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có vấn đề sức khỏe tâm thần,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người có rối loạn lo âu thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có rối loạn lo âu,medium,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có rối loạn lo âu thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có rối loạn lo âu,medium,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có vấn đề sức khỏe tâm thần,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có vấn đề sức khỏe tâm thần,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người điều trị tâm lý thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người điều trị tâm lý,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người có vấn đề sức khỏe tâm thần thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có vấn đề sức khỏe tâm thần,medium,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người bị trầm cảm thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người bị trầm cảm,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người bị trầm cảm thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người bị trầm cảm,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có vấn đề sức khỏe tâm thần,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có vấn đề sức khỏe tâm thần thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có vấn đề sức khỏe tâm thần,medium,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người điều trị tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người điều trị tâm lý,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người từng khủng hoảng tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người từng khủng hoảng tâm lý,medium,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người điều trị tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người điều trị tâm lý,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người có rối loạn lo âu thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có rối loạn lo âu,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người điều trị tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người điều trị tâm lý,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có vấn đề sức khỏe tâm thần,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người có vấn đề sức khỏe tâm thần thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có vấn đề sức khỏe tâm thần,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người có vấn đề sức khỏe tâm thần thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có vấn đề sức khỏe tâm thần,medium,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người có vấn đề sức khỏe tâm thần thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có vấn đề sức khỏe tâm thần,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có rối loạn lo âu thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có rối loạn lo âu,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có vấn đề sức khỏe tâm thần,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có rối loạn lo âu thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có rối loạn lo âu,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người có vấn đề sức khỏe tâm thần thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có vấn đề sức khỏe tâm thần,medium,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người điều trị tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người điều trị tâm lý,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người có vấn đề sức khỏe tâm thần thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có vấn đề sức khỏe tâm thần,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người từng khủng hoảng tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người từng khủng hoảng tâm lý,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người có rối loạn lo âu thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có rối loạn lo âu,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có vấn đề sức khỏe tâm thần thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có vấn đề sức khỏe tâm thần,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người điều trị tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người điều trị tâm lý,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có vấn đề sức khỏe tâm thần thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có vấn đề sức khỏe tâm thần,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người điều trị tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người điều trị tâm lý,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người từng khủng hoảng tâm lý thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người từng khủng hoảng tâm lý,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người điều trị tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người điều trị tâm lý,medium,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người từng khủng hoảng tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người từng khủng hoảng tâm lý,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người điều trị tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người điều trị tâm lý,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người bị trầm cảm thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người bị trầm cảm,medium,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người điều trị tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người điều trị tâm lý,medium,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có vấn đề sức khỏe tâm thần thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có vấn đề sức khỏe tâm thần,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người bị trầm cảm thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người bị trầm cảm,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người từng khủng hoảng tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người từng khủng hoảng tâm lý,medium,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người điều trị tâm lý thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người điều trị tâm lý,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người bị trầm cảm thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người bị trầm cảm,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có vấn đề sức khỏe tâm thần,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người bị trầm cảm thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người bị trầm cảm,medium,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người điều trị tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người điều trị tâm lý,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người từng khủng hoảng tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người từng khủng hoảng tâm lý,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người có vấn đề sức khỏe tâm thần thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có vấn đề sức khỏe tâm thần,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người bị trầm cảm thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người bị trầm cảm,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người có rối loạn lo âu thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người có rối loạn lo âu,medium,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người điều trị tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người điều trị tâm lý,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người có vấn đề sức khỏe tâm thần thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có vấn đề sức khỏe tâm thần,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người có rối loạn lo âu thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có rối loạn lo âu,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có vấn đề sức khỏe tâm thần,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người có rối loạn lo âu thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có rối loạn lo âu,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có rối loạn lo âu thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có rối loạn lo âu,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có vấn đề sức khỏe tâm thần,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người có vấn đề sức khỏe tâm thần thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có vấn đề sức khỏe tâm thần,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người bị trầm cảm thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người bị trầm cảm,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người bị trầm cảm thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người bị trầm cảm,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người có rối loạn lo âu thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có rối loạn lo âu,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,10
người từng khủng hoảng tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người từng khủng hoảng tâm lý,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người từng khủng hoảng tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người từng khủng hoảng tâm lý,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người điều trị tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người điều trị tâm lý,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người từng khủng hoảng tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người từng khủng hoảng tâm lý,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người điều trị tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người điều trị tâm lý,medium,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người bị trầm cảm thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người bị trầm cảm,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người từng khủng hoảng tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người từng khủng hoảng tâm lý,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người từng khủng hoảng tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người từng khủng hoảng tâm lý,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người bị trầm cảm thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người bị trầm cảm,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người điều trị tâm lý thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người điều trị tâm lý,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người điều trị tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người điều trị tâm lý,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người có rối loạn lo âu thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có rối loạn lo âu,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người bị trầm cảm thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người bị trầm cảm,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người có rối loạn lo âu thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người có rối loạn lo âu,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người từng khủng hoảng tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người từng khủng hoảng tâm lý,medium,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người từng khủng hoảng tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người từng khủng hoảng tâm lý,high,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,10
người bị trầm cảm thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người bị trầm cảm,medium,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người điều trị tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người điều trị tâm lý,medium,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người có rối loạn lo âu thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có rối loạn lo âu,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người từng khủng hoảng tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người từng khủng hoảng tâm lý,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người bị trầm cảm thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người bị trầm cảm,high,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,10
người điều trị tâm lý thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người điều trị tâm lý,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người điều trị tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người điều trị tâm lý,medium,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người điều trị tâm lý thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người điều trị tâm lý,medium,Sự đa dạng không đồng nghĩa với hạn chế.,10
người bị trầm cảm thường bị gán là bị xem là yếu đuối.,Mental Health Bias,bị xem là yếu đuối,người bị trầm cảm,high,Mỗi người có trải nghiệm khác nhau nên cần tránh khái quát hóa.,10
người bị trầm cảm thường bị gán là thiếu ổn định cảm xúc.,Mental Health Bias,thiếu ổn định cảm xúc,người bị trầm cảm,medium,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người bị trầm cảm thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người bị trầm cảm,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,10
người từng khủng hoảng tâm lý thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người từng khủng hoảng tâm lý,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không đáng tin.,Mental Health Bias,không đáng tin,người có vấn đề sức khỏe tâm thần,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
người có vấn đề sức khỏe tâm thần thường bị gán là không phù hợp vị trí áp lực cao.,Mental Health Bias,không phù hợp vị trí áp lực cao,người có vấn đề sức khỏe tâm thần,high,Sự đa dạng không đồng nghĩa với hạn chế.,10
người có vấn đề sức khỏe tâm thần thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có vấn đề sức khỏe tâm thần,high,Không có bằng chứng cho việc áp dụng định kiến này cho mọi cá nhân.,10
người có vấn đề sức khỏe tâm thần thường bị gán là khó làm việc nhóm.,Mental Health Bias,khó làm việc nhóm,người có vấn đề sức khỏe tâm thần,high,Không nên đánh giá cá nhân chỉ dựa trên nhóm xã hội hoặc hoàn cảnh của họ.,10
