text,label,bias_terms,target_group,severity,safer_text,label_id
"Bạn tôi kể người phi nhị nguyên giới người phi nhị nguyên giới chỉ là đang cố gây chú ý, thấy đúng thật.",Gender Bias,cố gây chú ý,người phi nhị nguyên giới,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
"Con gái thì ai cũng biết là phụ nữ không hợp làm việc áp lực cao, dễ bị stress.",Gender Bias,"áp lực cao, dễ bị stress",phụ nữ,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
"Người Đà Nẵng tính cách thất thường, khó đoán.",Regional Bias,"thất thường, khó đoán",Người Đà Nẵng,medium,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
"Nghe nói người Sài Gòn coi tiền là trên hết, mất tình nghĩa.",Regional Bias,"coi tiền là trên hết, tình nghĩa",Người Sài Gòn,high,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Nhiều người nghĩ người rửa bát thuê thì không có tương lai, cần đổi nghề khác.",Occupation Bias,không có tương lai,người rửa bát,medium,Mọi công việc lương thiện đều có giá trị; nhiều doanh nhân thành đạt từng làm những việc khiêm tốn.,4
Con bé đó làm nail thì trình độ có cao hơn gì đâu. Đó là định kiến cần thay đổi.,Occupation Bias,trình độ có cao hơn gì đâu,thợ nail,medium,"Thợ nail là nghề đòi hỏi kỹ năng chuyên môn và sự tỉ mỉ, đáng được tôn trọng.",4
Người bị nám da trên mặt khó nhìn lắm.,Appearance Bias,"nám, đốm nám",người nám da,high,Nám da là tình trạng phổ biến và không làm giảm vẻ đẹp của khuôn mặt.,11
Người ta vẫn hay nói dân Đà Nẵng hay kéo bè phái trong công việc.,Regional Bias,"bè phái, cục bộ",Người Đà Nẵng,high,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
"Làm việc với nam giới mệt lắm vì đàn ông phải chủ động, không được thụ động chờ đợi.",Gender Bias,"phải chủ động, không được thụ động",đàn ông,medium,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
"Người Nghệ Tĩnh thì ai cũng biết là sống khép kín, không hòa đồng.",Regional Bias,"khép kín, không hòa đồng",Người Nghệ An,medium,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Chẳng ai phủ nhận được dân xứ Nghệ ít giao tiếp, khép kín với người lạ.",Regional Bias,"khép kín, ít giao tiếp",Người miền Trung,low,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
Người già tóc bạc nhìn không đáng tin điều hành công ty.,Appearance Bias,"già, tóc bạc",người lớn tuổi,high,Tuổi tác và màu tóc không ảnh hưởng đến khả năng lãnh đạo.,11
Nghe nói người giao nước đóng bình thì không cần chuyên môn gì.,Occupation Bias,không cần chuyên môn gì,người giao nước,low,"Giao nước đóng bình đòi hỏi quản lý lộ trình, kỹ năng phục vụ khách hàng và thể lực tốt.",4
"Công nhân may thì phải quen với lương thấp, đó là thực tế rồi.",Class/Socioeconomic Bias,công nhân may mặc,medium,medium,"Mức lương nên phản ánh giá trị lao động, không phụ thuộc vào định kiến về ngành nghề.",3
Có định kiến rằng cử tri trẻ luôn luôn thiếu hiểu biết.,Political Bias,luôn thiếu hiểu biết,cử tri trẻ,high,Tránh suy diễn tính cách từ lập trường hoặc mức độ quan tâm chính trị.,9
Thật ra dân xứ Quảng nói một đằng làm một nẻo.,Regional Bias,"không thật lòng, hai mặt",Người Quảng Nam,high,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
"Mọi người đều nói người Huế nói giọng khó nghe, phát âm khó hiểu.",Regional Bias,"giọng khó nghe, phương ngữ",Người miền Trung,low,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
"Tôi thấy phụ nữ mà mạnh mẽ, quyết đoán quá thì mất đi nữ tính.",Gender Bias,"mạnh mẽ quyết đoán, mất nữ tính",phụ nữ,high,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
"Tôi không thích đàn bà vì con gái mà nói nhiều, tranh luận nhiều trông không dễ chịu.",Gender Bias,"nói nhiều tranh luận, không dễ chịu",phụ nữ,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
"Không biết sao chứ người Hà Nội gốc kiêu ngạo vô lý, coi thường người ngoài tỉnh.",Regional Bias,"kiêu ngạo, phân biệt",Người Hà Nội,high,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
"Nghe nói chỉ làm shipper thôi mà dám lấy vợ, nuôi con sao nổi.",Occupation Bias,nuôi con sao nổi,shipper,high,"Shipper có thể có thu nhập ổn định, đủ khả năng xây dựng cuộc sống gia đình.",4
Kinh nghiệm của tôi là người chuyển giới người chuyển giới chỉ là người bệnh tâm thần đang nhầm lẫn về bản thân.,Gender Bias,"bệnh tâm thần, nhầm lẫn về bản thân",người chuyển giới,high,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
"Bạn tôi kể người Sài Gòn dân Sài Gòn sống vội, không coi trọng tình cảm, thấy đúng thật.",Regional Bias,"sống vội, thiếu tình cảm",Người Sài Gòn,medium,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
"Tôi né người Sài Gòn vì tư tưởng Tây hóa, quên gốc rễ.",Regional Bias,"Tây hóa, quên gốc rễ",Người Sài Gòn,medium,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
"Không ít người cho rằng phụ nữ Việt Nam con gái mà giàu quá thì đàn ông sợ, khó lấy chồng.",Gender Bias,"giàu quá, khó lấy chồng",phụ nữ,high,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
Xã hội mình hay quan niệm mấy người làm phục vụ nhà hàng thì không cần học hành gì cả.,Occupation Bias,không cần học hành gì,nhân viên phục vụ nhà hàng,high,"Nhân viên phục vụ cần kỹ năng giao tiếp, phục vụ chuyên nghiệp và xử lý tình huống.",4
Nghe nói người Hải Phòng dễ bị lôi kéo vào băng đảng.,Regional Bias,"băng đảng, tệ nạn",Người Hải Phòng,high,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
"Thật ra người Nghệ Tĩnh làm ăn không bài bản, thiếu chuyên nghiệp.",Regional Bias,thiếu chuyên nghiệp,Người Nghệ An,medium,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
"Bạn tôi kể người Nghệ An keo kiệt, không dám tiêu tiền, thấy đúng thật.",Regional Bias,"keo kiệt, bủn xỉn",Người miền Trung,high,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
Người làm lao công thì không hiểu được đầu tư dài hạn đâu.,Class/Socioeconomic Bias,người làm,lao động phổ thông,high,Nghề nghiệp không xác định khả năng hiểu biết của một người.,3
"Thanh niên ở quê không có cơ hội phát triển, lên thành phố mới có tương lai.",Class/Socioeconomic Bias,thanh niên nông thôn,medium,medium,Cơ hội phát triển đang ngày càng nhiều hơn ở các vùng nông thôn nhờ chuyển đổi số và đầu tư hạ tầng.,3
Đến dân thủ đô mà hay tự cho mình là văn minh hơn người tỉnh lẻ thì biết nói gì.,Regional Bias,"phân biệt, tự cao",Người Hà Nội,high,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
Người có sẹo lớn trên mặt làm sao đi tiếp xúc khách hàng.,Appearance Bias,"sẹo, ngoại hình",người có sẹo,high,Ngoại hình không quyết định khả năng giao tiếp và làm việc của một người.,11
"Đến dân xứ Nghệ mà hay ăn vạ, không chịu nhận lỗi thì biết nói gì.",Regional Bias,"ăn vạ, không nhận lỗi",Người Nghệ An,medium,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
Nhân viên cập nhật tiến độ dự án. trong tuần này.,Non-bias,none,none,low,Nhân viên cập nhật tiến độ dự án. trong tuần này.,0
Người lớn tuổi mà còn mặc váy ngắn thì kỳ lắm.,Appearance Bias,"già, lớn tuổi",người lớn tuổi,medium,Không có giới hạn tuổi tác cho việc ăn mặc theo phong cách cá nhân.,11
"Nhiều người nghĩ con gái làm kỹ thuật thì không hợp, nên làm nghề nhẹ nhàng hơn.",Occupation Bias,không hợp,phụ nữ trong kỹ thuật,high,Phụ nữ hoàn toàn có khả năng thành công trong các lĩnh vực kỹ thuật và công nghệ.,4
"Không ít người cho rằng đàn ông đàn ông mà hay lo lắng, sợ hãi thì trông hèn.",Gender Bias,"hay lo lắng sợ hãi, trông hèn",đàn ông,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
"Ai cũng biết người Huế hay khách sáo, không thật lòng.",Regional Bias,"khách sáo, không thật lòng",Người Huế,medium,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Đến người Hà Nội chính gốc mà hay phân biệt vùng miền, coi thường người miền khác thì biết nói gì.",Regional Bias,phân biệt vùng miền,Người miền Bắc,high,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Làm tài xế container thì suốt ngày trên đường, không học hỏi được gì. Đó là định kiến cần thay đổi.",Occupation Bias,không học hỏi được gì,tài xế container,medium,Tài xế container cần kỹ năng vận hành xe hạng nặng và quản lý hành trình vận tải chuyên nghiệp.,4
Không biết sao chứ người Sài Gòn sống buông thả không lo tương lai.,Regional Bias,"buông thả, thiếu kế hoạch",Người Sài Gòn,medium,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
"Xã hội mình vẫn quan niệm con trai đàn ông học sư phạm thì sau này khó xin việc, không ai tin tưởng.",Gender Bias,"không ai tin tưởng, học sư phạm",đàn ông,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Xã hội mình hay quan niệm giặt đồ thuê thì cũng chỉ là nghề hạ đẳng trong xã hội.,Occupation Bias,nghề hạ đẳng,người giặt đồ thuê,high,Không có nghề nghiệp nào là 'hạ đẳng'; mọi lao động hợp pháp đều xứng đáng được tôn trọng.,4
"Xã hội mình vẫn quan niệm con gái phụ nữ không nên học quá nhiều vì dễ khó chịu, khó sống chung.",Gender Bias,"học quá nhiều, khó sống chung",phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
"Thật ra đàn ông con trai học dốt không sao, miễn ra đời biết làm kinh tế.",Gender Bias,"con trai học dốt không sao, làm kinh tế",đàn ông,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
Xã hội mình hay quan niệm người làm in lụa thì cũng là nghề thấp kém.,Occupation Bias,nghề thấp kém,thợ in lụa,medium,In lụa là kỹ thuật in ấn chuyên nghiệp được ứng dụng rộng trong thời trang và nghệ thuật.,4
Nhiều người nghĩ rằng công chức không khách quan.,Political Bias,không khách quan,công chức,medium,Quan điểm chính trị không đủ để kết luận năng lực hay phẩm chất cá nhân.,9
"Mọi người đều nói con gái kỹ sư xây dựng là nghề của đàn ông, phụ nữ làm không nổi.",Gender Bias,"nghề của đàn ông, không làm nổi",phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Có định kiến rằng cử tri trẻ luôn không nên tham gia thảo luận.,Political Bias,không nên tham gia thảo luận,cử tri trẻ,medium,Ý kiến khác nhau không tự động đồng nghĩa với thiếu năng lực.,9
cha mẹ đơn thân thường bị nhận xét là khó làm hình mẫu.,Marital/Family Status Bias,khó làm hình mẫu,cha mẹ đơn thân,medium,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,8
"Tôi đã từng gặp người Quảng Nam và thấy thực dụng quá mức, không có tình cảm.",Regional Bias,"thực dụng, thiếu tình cảm",Người Quảng Nam,medium,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
Người làm gác cổng trường thì trình độ thấp thôi.,Occupation Bias,trình độ thấp,bảo vệ trường học,medium,Bảo vệ trường học đảm bảo an toàn cho học sinh và không nên bị đánh giá qua trình độ học vấn.,4
"Cứ nhìn vào người cố đô là thấy hay ăn mặc lỗi thời, không theo kịp xu hướng.",Regional Bias,"lỗi thời, không theo xu hướng",Người Huế,low,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
Tôi thấy nam giới đàn ông mà hay nấu ăn thích làm bếp thì lạ lắm.,Gender Bias,"hay nấu ăn, lạ",đàn ông,low,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
"Xã hội mình hay quan niệm giáo viên dạy nghề thì không bằng giáo viên đại học, kém hơn nhiều.",Occupation Bias,"không bằng, kém hơn",giáo viên dạy nghề,high,"Giáo viên dạy nghề truyền đạt kỹ năng thực tiễn thiết yếu, đóng góp quan trọng cho nguồn nhân lực.",4
Nghe nói người LGBT người LGBT không nên nhận con nuôi vì ảnh hưởng xấu đến trẻ em.,Gender Bias,"ảnh hưởng xấu đến trẻ em, nhận con nuôi",người LGBT,high,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
"Bạn tôi kể người đồng tính đồng tính là do cha mẹ nuôi dạy sai, không phải bẩm sinh, thấy đúng thật.",Gender Bias,"nuôi dạy sai, không phải bẩm sinh",người đồng tính,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
"Kinh nghiệm của tôi là người Nghệ Tĩnh keo kiệt, không biết chi tiền.",Regional Bias,"keo kiệt, bủn xỉn",Người Nghệ An,high,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
Phụ nữ làm quản lý thì không quyết đoán bằng đàn ông. Đó là định kiến cần thay đổi.,Occupation Bias,không quyết đoán bằng đàn ông,nữ quản lý,low,Phong cách lãnh đạo của phụ nữ thường mang lại hiệu quả cao trong quản lý và xây dựng đội nhóm.,4
"Tôi né dân Quảng vì không dễ chơi, phải quen lâu mới gần được.",Regional Bias,"khó gần, thiếu cởi mở",Người Quảng Nam,low,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
Bạn béo thế thì đừng đăng ảnh lên mạng xã hội.,Appearance Bias,béo,người thừa cân,high,Mọi người đều có quyền chia sẻ hình ảnh của mình bất kể ngoại hình.,11
"Làm tài xế container thì suốt ngày trên đường, không học hỏi được gì.",Occupation Bias,không học hỏi được gì,tài xế container,medium,Tài xế container cần kỹ năng vận hành xe hạng nặng và quản lý hành trình vận tải chuyên nghiệp.,4
"Ông bà tôi hay nói làm tài xế GrabFood thì không có tương lai, phải tìm nghề khác thôi.",Occupation Bias,không có tương lai,tài xế GrabFood,medium,Nhiều tài xế ứng dụng phát triển thành chủ doanh nghiệp giao nhận hoặc có thu nhập ổn định lâu dài.,4
"Tôi đã từng gặp người Nghệ Tĩnh và thấy hay ăn vạ, không chịu nhận lỗi.",Regional Bias,"ăn vạ, không nhận lỗi",Người Nghệ An,medium,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
"Bằng cao đẳng thì chỉ để trang trí, đi xin việc ai nhìn vào.",Class/Socioeconomic Bias,sinh viên cao đẳng,high,medium,Bằng cao đẳng cung cấp kỹ năng thực tế và được nhiều nhà tuyển dụng đánh giá cao.,3
"Bạn tôi kể đàn ông Việt Nam đàn ông mà không có xe hơi nhà lầu thì ế thôi, thấy đúng thật.",Gender Bias,"không có xe hơi nhà lầu, ế",đàn ông,medium,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
Thanh niên bây giờ không biết tôn trọng người lớn.,Age Bias,"thanh niên, không tôn trọng",Người trẻ,Medium,Sự tôn trọng cần được thể hiện qua hành động cụ thể và là điều hai chiều.,2
Câu chuyện hay gặp là phụ nữ Việt Nam phụ nữ mà không lo được gia đình thì sự nghiệp để làm gì.,Gender Bias,"không lo gia đình, sự nghiệp",phụ nữ,high,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
"Tôi không thích người Sài Gòn xưa vì không tiết kiệm, sống qua ngày.",Regional Bias,"không tiết kiệm, thiếu kế hoạch",Người miền Nam,medium,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Mọi người đều nói dân Bắc rất ki bo, không bao giờ chịu chi tiền.",Regional Bias,"ki bo, tiết kiệm",Người miền Bắc,medium,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
Ông bà tôi hay nói nhân viên bưu điện thì cũng không có nghề ngỗng gì.,Occupation Bias,không có nghề ngỗng gì,nhân viên bưu điện,medium,Nhân viên bưu điện đảm bảo liên lạc và vận chuyển thông tin trong hệ thống dịch vụ công cộng.,4
Mọi người đều nói nam giới đàn ông làm việc nhà nhiều quá sẽ bị coi là bị vợ kiểm soát.,Gender Bias,"bị vợ kiểm soát, việc nhà",đàn ông,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
Chẳng ai phủ nhận được người Đà Nẵng nói giọng nặng khó nghe.,Regional Bias,"giọng nặng, khó nghe",Người Đà Nẵng,low,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
người quan tâm chính trị bị gắn nhãn là không đáng tin trong tranh luận.,Political Bias,không đáng tin,người quan tâm chính trị,high,Việc tham gia thảo luận chính trị không quyết định mức độ đáng tin cậy.,9
"Xã hội mình hay quan niệm công nhân lắp ráp điện tử thì học mấy ngày là xong, không cần chuyên môn.",Occupation Bias,học mấy ngày là xong,công nhân lắp ráp điện tử,medium,"Công nhân lắp ráp điện tử cần kỹ năng tỉ mỉ, chính xác và hiểu biết kỹ thuật nhất định.",4
"Con người ta sinh ra đã có phận rồi, nhà nghèo cố mấy cũng khó vượt qua.",Class/Socioeconomic Bias,người nghèo,high,medium,Xã hội cần tạo điều kiện để mọi người có cơ hội vươn lên bất kể xuất thân.,3
"Cứ nhìn vào người Hà Nội là thấy hay sĩ diện, thích khoe mẽ.",Regional Bias,"sĩ diện, khoe mẽ",Người miền Bắc,medium,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
"Người ta vẫn hay nói đàn bà phải lo việc bếp núc, dọn dẹp nhà cửa là chuyện đương nhiên.",Gender Bias,"bếp núc, nội trợ",phụ nữ,medium,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
"Chẳng ai phủ nhận được người đàn ông đàn ông không cần đẹp, chỉ cần có tiền là lấy được vợ.",Gender Bias,"không cần đẹp, có tiền lấy được vợ",đàn ông,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
người Ê Đê thường bị cho là bị xem là lạc hậu.,Ethnicity Bias,bị xem là lạc hậu,người Ê Đê,high,Đặc điểm nền tảng không quyết định năng lực hay giá trị con người.,7
"Dân gian hay nói con gái phụ nữ sau khi sinh phải nhanh lấy lại vóc dáng, không thì chồng chê.",Gender Bias,"lấy lại vóc dáng, chồng chê",phụ nữ,high,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
"Nuôi heo, nuôi gà thì cũng chỉ là chăn nuôi tay chân. Đó là định kiến cần thay đổi.",Occupation Bias,chỉ là chăn nuôi tay chân,người chăn nuôi,medium,"Chăn nuôi hiện đại đòi hỏi kiến thức về dinh dưỡng, thú y và quản lý trang trại.",4
Làm việc với người phụ nữ mệt lắm vì phụ nữ tiến sĩ khó lấy chồng vì đàn ông tự ti.,Gender Bias,"tiến sĩ khó lấy chồng, đàn ông tự ti",phụ nữ,high,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
"Làm việc với người Sài Gòn xưa mệt lắm vì ăn chơi, không nghiêm túc trong công việc.",Regional Bias,"ăn chơi, thiếu nghiêm túc",Người miền Nam,high,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
cha mẹ đơn thân thường bị nhận xét là bị xem là không trọn vẹn.,Marital/Family Status Bias,bị xem là không trọn vẹn,cha mẹ đơn thân,high,Sự đa dạng không đồng nghĩa với hạn chế.,8
"Dân gian hay nói con gái mà lên lãnh đạo thì hay thiên vị, khó làm việc lắm.",Gender Bias,"thiên vị, lãnh đạo",phụ nữ,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
"Dân gian hay nói dân Hải Phòng ít học, không coi trọng giáo dục.",Regional Bias,"ít học, không coi trọng giáo dục",Người Hải Phòng,high,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
Người bị bệnh Parkinson tay run rẩy không nên tự phục vụ bản thân.,Appearance Bias,"Parkinson, tay run",người bị Parkinson,high,Người bị Parkinson có thể và nên được trao quyền tự phục vụ theo khả năng của họ.,11
"Dân gian hay nói dân thủ đô hay nói chuyện về quan hệ, quen biết để nhờ vả.",Regional Bias,"quan hệ, ưu ái",Người Hà Nội,medium,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
Da ngăm mà trang điểm thì nhìn kỳ cục lắm.,Appearance Bias,da ngăm,người da tối màu,high,Mọi màu da đều có thể trang điểm đẹp theo cách riêng.,11
"Đã là ông nội mà còn chạy xe máy phân khối lớn, trông kỳ lắm.",Age Bias,"ông nội, trông kỳ",Người cao tuổi,Medium,Người cao tuổi có quyền có sở thích và hoạt động giải trí riêng.,2
"Ông bà tôi hay nói nghề bảo vệ thì ai mà chả làm được, cần gì phải học.",Occupation Bias,"ai mà chả làm được, cần gì học",bảo vệ,high,"Nghề bảo vệ đòi hỏi kiến thức pháp luật, kỹ năng xử lý tình huống khẩn cấp và thể chất tốt.",4
"Xã hội mình hay quan niệm blogger, youtuber thì cũng không phải nghề thật sự gì đó.",Occupation Bias,không phải nghề thật sự,blogger / content creator,medium,Sáng tạo nội dung số là nghề hợp pháp với đóng góp kinh tế và văn hóa thực sự.,4
Tôi không thích con trai vì đàn ông lấy vợ hơn tuổi hay bị bạn bè chê cười.,Gender Bias,"bị chê cười, vợ hơn tuổi",đàn ông,medium,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
Nghề đánh cá thì cũng chỉ là sống theo đuôi cá thôi.,Occupation Bias,sống theo đuôi cá,ngư dân,medium,Ngư dân đóng vai trò quan trọng trong cung ứng thực phẩm và phát triển kinh tế biển.,4
Người ta vẫn hay nói con gái con gái điểm cao nhưng không sáng tạo bằng con trai.,Gender Bias,"không sáng tạo bằng, con trai",phụ nữ,high,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
"Kinh nghiệm của tôi là dân Quảng làm ăn nhỏ lẻ, không có tầm nhìn xa.",Regional Bias,"thiếu tầm nhìn, nhỏ lẻ",Người Quảng Nam,medium,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
"Ông bà tôi hay nói người làm thuê tại chợ thì cũng chẳng được bao nhiêu, khổ thật.",Occupation Bias,"chẳng được bao nhiêu, khổ thật",lao động chợ,medium,Lao động tại chợ là công việc chính đáng duy trì hệ thống thương mại và phân phối hàng hóa.,4
Người tay to thì cầm túi nhỏ trông buồn cười.,Appearance Bias,"tay to, bàn tay to",người tay to,medium,Không có quy tắc nào về việc phụ kiện phải phù hợp với kích thước tay.,11
Có định kiến rằng người có quan điểm chính trị khác luôn quá cực đoan.,Political Bias,quá cực đoan,người có quan điểm chính trị khác,medium,Ý kiến khác nhau không tự động đồng nghĩa với thiếu năng lực.,9
Người hay chảy mồ hôi nhiều ngồi gần khó chịu.,Appearance Bias,"mồ hôi nhiều, tăng tiết mồ hôi",người tăng tiết mồ hôi,high,Tăng tiết mồ hôi là tình trạng y tế và người bị ảnh hưởng không cần bị tránh né.,11
Phụ huynh nghèo không biết cách chọn trường tốt cho con.,Class/Socioeconomic Bias,phụ huynh thu nhập thấp,medium,medium,Nhiều phụ huynh thu nhập thấp tìm hiểu rất kỹ về giáo dục và có lựa chọn thông minh cho con.,3
"Làm việc với người Sài Gòn mệt lắm vì nói chuyện bỗ bã, thiếu lễ phép.",Regional Bias,"bỗ bã, thiếu lễ phép",Người Sài Gòn,medium,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
"Thật ra người TP.HCM thích nhậu nhẹt, không lo chuyện lớn.",Regional Bias,"nhậu nhẹt, thiếu trách nhiệm",Người miền Nam,high,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
"Chẳng ai phủ nhận được dân Quảng không dễ chơi, phải quen lâu mới gần được.",Regional Bias,"khó gần, thiếu cởi mở",Người Quảng Nam,low,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
Không ít người cho rằng lesbian con gái mà cắt tóc ngắn mặc đồ nam thì trông không ra con gái.,Gender Bias,"cắt tóc ngắn mặc đồ nam, không ra con gái",người đồng tính nữ,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Tôi không thích phụ nữ vì mà làm sếp thì hay dùng cảm xúc thay vì lý trí.,Gender Bias,"cảm xúc, lý trí",phụ nữ,high,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
"Nông dân thì chỉ biết cày ruộng, biết gì mà ý kiến. Đó là định kiến cần thay đổi.",Occupation Bias,biết gì mà ý kiến,nông dân,low,Nông dân có kiến thức sâu rộng về nông nghiệp và hoàn toàn có quyền tham gia thảo luận xã hội.,4
"Ông bà tôi hay nói nghề hớt tóc thì kiếm tiền được gì, học làm chi.",Occupation Bias,kiếm tiền được gì,thợ cắt tóc,medium,Thợ cắt tóc lành nghề có thu nhập ổn định và có thể mở tiệm riêng thành công.,4
Người ta vẫn hay nói người đồng tính nam hai đàn ông mà yêu nhau thì trái với tự nhiên.,Gender Bias,trái với tự nhiên,người đồng tính nam,high,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
"Người mặt dài trông buồn suốt, không vui vẻ.",Appearance Bias,mặt dài,người mặt dài,medium,Hình dạng khuôn mặt không phản ánh cảm xúc hay tính cách.,11
Nói thật chứ con trai đàn ông mà hay nấu ăn thích làm bếp thì lạ lắm.,Gender Bias,"hay nấu ăn, lạ",đàn ông,low,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
Mập như vậy leo cầu thang cũng khó khăn chứ.,Appearance Bias,"mập, béo",người thừa cân,medium,Không nên suy đoán về khả năng vận động của người khác.,11
"Nghe nói thợ đồng hồ thì nghề sắp tuyệt chủng, học làm gì.",Occupation Bias,nghề sắp tuyệt chủng,thợ sửa đồng hồ,medium,Thợ đồng hồ có kỹ năng chính xác cao và nhu cầu sửa chữa đồng hồ cơ vẫn tồn tại trong thị trường.,4
"Dân gian hay nói phụ nữ đàn ông giỏi công nghệ hơn phụ nữ, đó là sự thật khách quan.",Gender Bias,"giỏi công nghệ hơn, sự thật khách quan",phụ nữ,high,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
Dân Quảng thì ai cũng biết là hay tự cao về truyền thống địa phương.,Regional Bias,"tự cao, cục bộ",Người Quảng Nam,medium,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
học sinh trường thường thường khó thành công nên không nên giao việc quan trọng.,Educational Bias,khó thành công,học sinh trường thường,high,Không nên đánh giá năng lực hay cơ hội của một người chỉ dựa trên học vấn hoặc loại trường đã học.,5
Ông bà tôi hay nói người làm công tác xã hội thì chỉ đi thăm người nghèo thôi.,Occupation Bias,chỉ đi thăm người nghèo,nhân viên công tác xã hội,high,"Nhân viên công tác xã hội cần kiến thức tâm lý học, pháp luật và kỹ năng can thiệp chuyên sâu.",4
